Date,SHOP,BA,BE,TSLA,AAPL,AMZN,MU,NBL,MPC,NFLX
2019-06-12,310.1400146484375,340.8490295410156,10.5,41.85200119018555,47.41789245605469,1855.3199462890625,32.959999084472656,19.91451644897461,43.55068588256836,345.55999755859375
2019-06-13,306.989990234375,342.64642333984375,11.289999961853027,42.78200149536133,47.40812301635742,1870.300048828125,33.380001068115234,20.31554412841797,44.412986755371094,343.42999267578125
2019-06-14,305.1099853515625,340.9767150878906,11.109999656677246,42.98400115966797,47.06382369995117,1869.6700439453125,32.65999984741211,19.298297882080078,44.4686164855957,339.7300109863281
2019-06-17,305.8500061035156,348.578857421875,11.789999961853027,45.00600051879883,47.344642639160156,1886.030029296875,32.43000030517578,19.777576446533203,45.16401672363281,350.6199951171875
2019-06-18,304.2099914550781,367.29937744140625,12.069999694824219,44.948001861572266,48.45811080932617,1901.3699951171875,34.290000915527344,19.904733657836914,46.02631378173828,357.1199951171875
2019-06-19,327.0199890136719,361.9955749511719,12.170000076293945,45.2859992980957,48.31648254394531,1908.7900390625,33.939998626708984,20.041667938232422,46.04486083984375,363.5199890136719
2019-06-20,328.010009765625,368.2030029296875,12.4399995803833,43.92399978637695,48.70473861694336,1918.18994140625,34.150001525878906,21.274099349975586,48.16815185546875,365.2099914550781
2019-06-21,326.8500061035156,365.2171325683594,11.720000267028809,44.37200164794922,48.53868865966797,1911.300048828125,33.25,21.088254928588867,48.82646560668945,369.2099914550781
2019-06-24,311.8299865722656,367.3288269042969,11.5600004196167,44.72800064086914,48.4898567199707,1913.9000244140625,33.189998626708984,20.79482078552246,47.843631744384766,371.0400085449219
2019-06-25,284.0400085449219,362.74200439453125,11.529999732971191,43.95199966430664,47.75486755371094,1878.27001953125,32.68000030517578,20.726354598999023,47.64891815185547,360.29998779296875
2019-06-26,289.0299987792969,368.26190185546875,11.819999694824219,43.854000091552734,48.78776168823242,1897.8299560546875,37.040000915527344,21.29366111755371,50.26362991333008,362.20001220703125
2019-06-27,300.9599914550781,357.5364074707031,11.640000343322754,44.56800079345703,48.77311325073242,1904.280029296875,38.06999969482422,21.342567443847656,50.4119758605957,370.0199890136719
2019-06-28,300.1499938964844,357.5265808105469,12.270000457763672,44.69200134277344,48.328697204589844,1893.6300048828125,38.59000015258789,21.90987777709961,51.81206130981445,367.32000732421875
2019-07-01,304.67999267578125,350.111083984375,12.510000228881836,45.433998107910156,49.215084075927734,1922.18994140625,40.11000061035156,21.997905731201172,51.107383728027344,374.6000061035156
2019-07-02,311.9599914550781,347.85205078125,12.630000114440918,44.90999984741211,49.503204345703125,1934.31005859375,39.599998474121094,21.32300567626953,50.52325439453125,375.42999267578125
2019-07-03,313.3299865722656,348.156494140625,12.40999984741211,46.97999954223633,49.9134407043457,1939.0,39.59000015258789,21.61644172668457,50.36561965942383,381.7200012207031
2019-07-05,313.7200012207031,349.521728515625,12.8100004196167,46.619998931884766,49.869483947753906,1942.9100341796875,39.41999816894531,21.44038200378418,50.87558364868164,380.54998779296875
2019-07-08,321.0,344.8661804199219,12.920000076293945,46.06800079345703,48.84147644042969,1952.3199462890625,40.40999984741211,20.873071670532227,50.38416290283203,376.1600036621094
2019-07-09,321.9800109863281,346.8011169433594,12.960000038146973,46.012001037597656,49.13938903808594,1988.300048828125,41.349998474121094,21.039350509643555,50.662330627441406,379.92999267578125
2019-07-10,319.010009765625,346.025146484375,13.050000190734863,47.784000396728516,49.62530517578125,2017.4100341796875,42.900001525878906,21.831626892089844,50.977569580078125,381.0
2019-07-11,315.0,352.6058349609375,12.739999771118164,47.720001220703125,49.263916015625,2001.0699462890625,43.47999954223633,21.79250144958496,51.404083251953125,379.5
2019-07-12,310.0199890136719,358.8230895996094,13.0600004196167,49.01599884033203,49.64240264892578,2011.0,44.5099983215332,22.2424373626709,51.44117736816406,373.25
2019-07-15,324.0199890136719,355.1693420410156,12.3100004196167,50.70000076293945,50.108787536621094,2020.989990234375,44.400001525878906,21.274099349975586,50.83849334716797,366.6000061035156
2019-07-16,317.3900146484375,356.2890319824219,12.0,50.47600173950195,49.9354133605957,2009.9000244140625,43.060001373291016,20.63831901550293,51.626617431640625,365.989990234375
2019-07-17,325.32000732421875,362.9384765625,11.600000381469727,50.97200012207031,49.654605865478516,1992.030029296875,43.369998931884766,20.119918823242188,50.356346130371094,362.44000244140625
2019-07-18,331.1499938964844,354.67822265625,11.430000305175781,50.70800018310547,50.21866989135742,1977.9000244140625,44.66999816894531,20.384010314941406,51.329917907714844,325.2099914550781
2019-07-19,330.0,370.6387939453125,11.0,51.63600158691406,49.46902847290039,1964.52001953125,45.52000045776367,20.726354598999023,51.218650817871094,315.1000061035156
2019-07-22,335.239990234375,366.76904296875,10.65999984741211,51.13600158691406,50.59959411621094,1985.6300048828125,47.189998626708984,20.43291473388672,51.20010757446289,310.6199951171875
2019-07-23,330.2200012207031,366.4252624511719,10.5,52.034000396728516,50.99516677856445,1994.489990234375,46.95000076293945,20.726354598999023,51.6544303894043,307.29998779296875
2019-07-24,329.57000732421875,354.9925537109375,10.90999984741211,52.97600173950195,50.95366668701172,2000.81005859375,47.9900016784668,21.02956771850586,53.42538833618164,317.94000244140625
2019-07-25,333.3399963378906,341.8901672363281,10.630000114440918,45.763999938964844,50.550758361816406,1973.8199462890625,47.77000045776367,20.52094841003418,52.386924743652344,326.4599914550781
2019-07-26,336.5400085449219,338.8551940917969,10.649999618530273,45.608001708984375,50.72657012939453,1943.050048828125,47.4900016784668,20.29598045349121,52.702171325683594,335.7799987792969
2019-07-29,319.7099914550781,334.1504821777344,10.319999694824219,47.15399932861328,51.200279235839844,1912.449951171875,46.81999969482422,20.413354873657227,52.07167053222656,332.70001220703125
2019-07-30,314.29998779296875,341.2713623046875,10.15999984741211,48.45199966430664,50.98051834106445,1898.530029296875,47.459999084472656,21.61644172668457,52.89688491821289,325.92999267578125
2019-07-31,317.8800048828125,335.10321044921875,10.449999809265137,48.321998596191406,52.02074432373047,1866.780029296875,44.88999938964844,21.59687614440918,52.28492736816406,322.989990234375
2019-08-01,341.3900146484375,328.3359375,10.210000038146973,46.77000045776367,50.89505386352539,1855.3199462890625,43.599998474121094,20.041667938232422,51.329917907714844,319.5
2019-08-02,332.19000244140625,333.5120849609375,10.239999771118164,46.86800003051758,49.81821060180664,1823.239990234375,44.08000183105469,21.527328491210938,49.71657943725586,318.8299865722656
2019-08-05,321.3900146484375,325.1634521484375,9.619999885559082,45.66400146484375,47.210330963134766,1765.1300048828125,41.939998626708984,21.202648162841797,46.9813346862793,307.6300048828125
2019-08-06,332.6700134277344,326.52874755859375,9.220000267028809,46.150001525878906,48.10404586791992,1787.8299560546875,42.619998931884766,21.055065155029297,45.97995376586914,310.1000061035156
2019-08-07,341.30999755859375,325.477783203125,9.140000343322754,46.683998107910156,48.602176666259766,1793.4000244140625,41.75,21.212488174438477,44.62623977661133,304.2900085449219
2019-08-08,357.80999755859375,332.42071533203125,8.920000076293945,47.65999984741211,49.67414093017578,1832.8900146484375,42.630001068115234,21.881526947021484,45.91504669189453,315.8999938964844
2019-08-09,369.95001220703125,333.606689453125,8.5600004196167,47.00199890136719,49.264808654785156,1807.5799560546875,41.52000045776367,21.802818298339844,44.8673095703125,308.92999267578125
2019-08-12,366.7300109863281,329.050537109375,8.0,45.801998138427734,49.139793395996094,1784.9200439453125,42.130001068115234,21.665071487426758,42.97582244873047,310.8299865722656
2019-08-13,369.2300109863281,328.9714660644531,4.599999904632568,47.0,51.22079086303711,1824.3399658203125,44.16999816894531,21.94055938720703,43.717586517333984,312.2799987792969
2019-08-14,352.79998779296875,316.6767883300781,4.909999847412109,43.92399978637695,49.69620132446289,1762.9599609375,42.040000915527344,20.779579162597656,41.38103485107422,299.1099853515625
2019-08-15,351.07000732421875,324.1682434082031,4.949999809265137,43.12799835205078,49.44864273071289,1776.1199951171875,42.2400016784668,20.877967834472656,42.09497833251953,295.760009765625
2019-08-16,358.739990234375,326.58966064453125,5.119999885559082,43.987998962402344,50.6153678894043,1792.5699462890625,43.54999923706055,21.16329574584961,42.855289459228516,302.79998779296875
2019-08-19,361.8299865722656,329.8807067871094,5.400000095367432,45.36600112915039,51.55904769897461,1816.1199951171875,45.0099983215332,22.09798240661621,44.32953643798828,309.3800048828125
2019-08-20,374.9700012207031,327.87445068359375,5.489999771118164,45.172000885009766,51.561500549316406,1801.3800048828125,44.22999954223633,21.89136505126953,43.80448532104492,298.989990234375
2019-08-21,389.8299865722656,336.0181884765625,5.300000190734863,44.16600036621094,52.12034606933594,1823.5400390625,44.16999816894531,21.861848831176758,44.28266143798828,297.80999755859375
2019-08-22,388.5400085449219,350.26971435546875,4.96999979019165,44.43000030517578,52.07622528076172,1804.6600341796875,44.779998779296875,21.950397491455078,43.963871002197266,296.92999267578125
2019-08-23,382.75,351.8510437011719,4.650000095367432,42.279998779296875,49.66923904418945,1749.6199951171875,42.959999084472656,21.25184440612793,42.904388427734375,291.44000244140625
2019-08-26,395.9599914550781,354.84564208984375,4.670000076293945,43.0,50.6129150390625,1768.8699951171875,43.43000030517578,21.350231170654297,43.16691589355469,294.9800109863281
2019-08-27,406.989990234375,350.58599853515625,4.400000095367432,42.816001892089844,50.041805267333984,1761.8299560546875,42.439998626708984,21.16329574584961,42.50122833251953,291.0299987792969
2019-08-28,394.79998779296875,355.7647705078125,4.269999980926514,43.11800003051758,50.37761306762695,1764.25,43.150001525878906,21.852008819580078,43.43882751464844,291.7699890136719
2019-08-29,391.7099914550781,358.5024108886719,4.179999828338623,44.34199905395508,51.2305908203125,1786.4000244140625,44.66999816894531,22.412822723388672,45.529659271240234,296.7799987792969
2019-08-30,385.3900146484375,359.8366394042969,4.480000019073486,45.12200164794922,51.1644172668457,1776.2900390625,45.27000045776367,22.216047286987305,46.139095306396484,293.75
2019-09-03,383.9100036621094,350.2796325683594,4.449999809265137,45.00199890136719,50.419273376464844,1789.8399658203125,44.9900016784668,21.950397491455078,46.54226303100586,289.2900085449219
2019-09-04,386.489990234375,352.3649597167969,4.489999771118164,44.13600158691406,51.274715423583984,1800.6199951171875,46.810001373291016,22.157014846801758,47.49861145019531,291.5199890136719
2019-09-05,392.7200012207031,356.09088134765625,4.630000114440918,45.91600036621094,52.277217864990234,1840.719970703125,49.029998779296875,22.314435958862305,49.20503234863281,293.25
2019-09-06,380.4200134277344,358.7593688964844,4.78000020980835,45.4900016784668,52.272315979003906,1833.510009765625,48.970001220703125,22.343952178955078,49.19565963745117,290.1700134277344
2019-09-09,358.6700134277344,354.5886535644531,4.670000076293945,46.358001708984375,52.495365142822266,1831.3499755859375,49.130001068115234,23.37702751159668,50.23639678955078,294.3399963378906
2019-09-10,337.239990234375,365.17352294921875,4.559999942779541,47.108001708984375,53.11549377441406,1820.550048828125,49.38999938964844,23.819774627685547,51.080230712890625,287.989990234375
2019-09-11,347.510009765625,378.4664306640625,4.889999866485596,49.41999816894531,54.8043098449707,1822.989990234375,50.47999954223633,24.28219985961914,50.73331832885742,288.2699890136719
2019-09-12,356.6300048828125,371.2418212890625,4.619999885559082,49.17399978637695,54.68175506591797,1843.550048828125,50.439998626708984,24.242843627929688,49.8707275390625,288.8599853515625
2019-09-13,338.30999755859375,375.3235778808594,4.440000057220459,49.040000915527344,53.61797332763672,1839.3399658203125,50.5,24.636396408081055,49.9644889831543,294.1499938964844
2019-09-16,337.92999267578125,374.4241943359375,4.190000057220459,48.5620002746582,53.89984893798828,1807.8399658203125,50.150001525878906,24.823333740234375,49.139408111572266,294.2900085449219
2019-09-17,328.82000732421875,379.7117004394531,3.309999942779541,48.95800018310547,54.095943450927734,1822.550048828125,50.84000015258789,24.685590744018555,50.07699966430664,298.6000061035156
2019-09-18,325.8500061035156,381.8959045410156,3.3399999141693115,48.698001861572266,54.60332107543945,1817.4599609375,50.47999954223633,23.84929084777832,50.40515899658203,291.55999755859375
2019-09-19,325.0,379.94891357421875,3.549999952316284,49.31999969482422,54.15967559814453,1821.5,49.81999969482422,22.924440383911133,50.555171966552734,286.6000061035156
2019-09-20,318.82000732421875,374.9579162597656,3.319999933242798,48.124000549316406,53.367958068847656,1794.1600341796875,49.15999984741211,22.776859283447266,51.661537170410156,270.75
2019-09-23,313.260009765625,372.6254577636719,3.430000066757202,48.24599838256836,53.61062240600586,1785.300048828125,49.599998474121094,23.06218719482422,52.299102783203125,265.9200134277344
2019-09-24,295.4700012207031,377.1914978027344,3.240000009536743,44.641998291015625,53.35570526123047,1741.6099853515625,48.5099983215332,22.304595947265625,52.017822265625,254.58999633789062
2019-09-25,314.6000061035156,381.6883544921875,3.4700000286102295,45.7400016784668,54.17682647705078,1768.3299560546875,49.470001220703125,22.61943817138672,56.396400451660156,264.75
2019-09-26,313.1400146484375,382.37030029296875,3.490000009536743,48.512001037597656,53.897403717041016,1739.8399658203125,48.599998474121094,22.32427215576172,57.043338775634766,263.30999755859375
